fruit,category,image,relative_path,processed_path,mask_path,enh_glcm_d1_contrast_mean,enh_glcm_d1_contrast_dir_std,enh_glcm_d1_dissimilarity_mean,enh_glcm_d1_dissimilarity_dir_std,enh_glcm_d1_homogeneity_mean,enh_glcm_d1_homogeneity_dir_std,enh_glcm_d1_energy_mean,enh_glcm_d1_energy_dir_std,enh_glcm_d1_correlation_mean,enh_glcm_d1_correlation_dir_std,enh_glcm_d1_asm_mean,enh_glcm_d1_asm_dir_std,enh_glcm_d1_entropy_mean,enh_glcm_d1_entropy_dir_std,enh_glcm_d1_variance_mean,enh_glcm_d1_variance_dir_std,enh_glcm_d2_contrast_mean,enh_glcm_d2_contrast_dir_std,enh_glcm_d2_dissimilarity_mean,enh_glcm_d2_dissimilarity_dir_std,enh_glcm_d2_homogeneity_mean,enh_glcm_d2_homogeneity_dir_std,enh_glcm_d2_energy_mean,enh_glcm_d2_energy_dir_std,enh_glcm_d2_correlation_mean,enh_glcm_d2_correlation_dir_std,enh_glcm_d2_asm_mean,enh_glcm_d2_asm_dir_std,enh_glcm_d2_entropy_mean,enh_glcm_d2_entropy_dir_std,enh_glcm_d2_variance_mean,enh_glcm_d2_variance_dir_std,enh_glcm_d3_contrast_mean,enh_glcm_d3_contrast_dir_std,enh_glcm_d3_dissimilarity_mean,enh_glcm_d3_dissimilarity_dir_std,enh_glcm_d3_homogeneity_mean,enh_glcm_d3_homogeneity_dir_std,enh_glcm_d3_energy_mean,enh_glcm_d3_energy_dir_std,enh_glcm_d3_correlation_mean,enh_glcm_d3_correlation_dir_std,enh_glcm_d3_asm_mean,enh_glcm_d3_asm_dir_std,enh_glcm_d3_entropy_mean,enh_glcm_d3_entropy_dir_std,enh_glcm_d3_variance_mean,enh_glcm_d3_variance_dir_std,enh_lbp_p8r1_bin_0,enh_lbp_p8r1_bin_1,enh_lbp_p8r1_bin_2,enh_lbp_p8r1_bin_3,enh_lbp_p8r1_bin_4,enh_lbp_p8r1_bin_5,enh_lbp_p8r1_bin_6,enh_lbp_p8r1_bin_7,enh_lbp_p8r1_bin_8,enh_lbp_p8r1_bin_9,enh_lbp_p8r1_entropy,enh_lbp_p8r1_energy,enh_lbp_p8r1_dominant,enh_lbp_p8r1_bin_variance,enh_lbp_p16r2_bin_0,enh_lbp_p16r2_bin_1,enh_lbp_p16r2_bin_2,enh_lbp_p16r2_bin_3,enh_lbp_p16r2_bin_4,enh_lbp_p16r2_bin_5,enh_lbp_p16r2_bin_6,enh_lbp_p16r2_bin_7,enh_lbp_p16r2_bin_8,enh_lbp_p16r2_bin_9,enh_lbp_p16r2_bin_10,enh_lbp_p16r2_bin_11,enh_lbp_p16r2_bin_12,enh_lbp_p16r2_bin_13,enh_lbp_p16r2_bin_14,enh_lbp_p16r2_bin_15,enh_lbp_p16r2_bin_16,enh_lbp_p16r2_bin_17,enh_lbp_p16r2_entropy,enh_lbp_p16r2_energy,enh_lbp_p16r2_dominant,enh_lbp_p16r2_bin_variance
Apple,Ripe,Apple_Ripe_006.jpg,Apple/Ripe/Apple_Ripe_006.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_006.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_006_mask.png,0.31847774778684046,0.083692275582252,0.15253137596083507,0.02702788737168852,0.9350846131318211,0.01060613564208194,0.2638271149441819,0.004154104389862795,0.9921915336978466,0.0020630409505845893,0.06962200316305242,0.0021975966389373206,4.637824536574767,0.08221112424033368,20.401664364984406,0.03657815796971276,0.4864667972651596,0.12374206757678007,0.20471978403339902,0.029046032184552366,0.9147763937866952,0.010524122812659699,0.25644114888490455,0.0044215016705755885,0.9880750252610888,0.0030154078100178864,0.06578161251843267,0.002250648637519521,4.7885768078336035,0.07595102457439638,20.390199158077557,0.027880692598991185,0.8473969654102231,0.09180580007341642,0.3202241590362359,0.015211805562468312,0.8689681174035233,0.005268628478486577,0.24057273567076426,0.003997374432131777,0.979229902279753,0.002219645072957468,0.05789122015046608,0.001925257325925851,5.08971171643994,0.033824950111066586,20.396508099319256,0.03411181782523284,0.0021694686704800017,0.009047608690924117,0.002180343200156593,0.09250962395876379,0.16820178777267883,0.28963766067117597,0.03951260357989517,0.07377280932599665,0.30953804997933837,0.013430044150590487,2.43676705734308,0.22382900983620516,0.30953804997933837,3.5106411910566426,0.0028654385697818568,0.002185780464994889,0.002403271058526719,0.004681485025772636,0.005720002609887123,0.015746318971704473,0.030600926509928447,0.12744948780965223,0.18493768894495313,0.17466125840057417,0.08499532395223906,0.07340851258183084,0.01958502794754127,0.02000369734009004,0.023679288370777964,0.017649361665107985,0.16598882098349246,0.0434383087931447,3.320449225877751,0.12591775807129604,0.18493768894495313,13.099040138496395
Apple,Ripe,Apple_Ripe_007.jpg,Apple/Ripe/Apple_Ripe_007.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_007.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_007_mask.png,0.22677947347447217,0.048318638070077344,0.1932664718123395,0.03243107312337273,0.9065746507456821,0.014799758120427548,0.21016420143831888,0.005557578203763946,0.9959142593482433,0.0008733737888025319,0.04419987824169723,0.0023421875222214773,5.091496516745744,0.10347028871839954,27.756829463604838,0.026074144409248618,0.33265375647832984,0.0852491587105112,0.2621182012337483,0.04339406774486028,0.87539776111729,0.018516257776870566,0.19833528815808998,0.006638186888791769,0.994006684037174,0.0015290042486247742,0.03938095205392311,0.002627110224613207,5.293475296915032,0.11920804456887853,27.745467006346274,0.02825162326070451,0.5961896343434123,0.09447538982326514,0.4107584182229376,0.026471493953753984,0.8108017537089212,0.008254589418051106,0.17595366276741609,0.0018882511278782114,0.9892676308408891,0.0016836269572400937,0.03096325693359152,0.0006621728963655147,5.659706430569123,0.06052468202820777,27.768601157027724,0.05000372005239197,0.003880233972317137,0.019227428041929694,0.006674581571784329,0.11216482307291364,0.2562402270226444,0.2953900503851277,0.09218451381247467,0.06913476573811317,0.11204899519314299,0.033054381189552326,2.6659539212010386,0.1928497534501919,0.2953900503851277,3.065263609223297,0.00968610644582151,0.0067904094515549894,0.007789424914576939,0.014507441941275265,0.019560433196270342,0.03576185787919152,0.05988301384143163,0.12855446806046214,0.1761886836161464,0.1497654485434644,0.09231482017721665,0.07149475878844037,0.034067875137545604,0.02690102507673597,0.01921294955695836,0.011553831007123415,0.041524294897781894,0.09444315746800255,3.6068458167404063,0.10232117809947218,0.1761886836161464,14.234056084525829
Apple,Ripe,Apple_Ripe_008.jpg,Apple/Ripe/Apple_Ripe_008.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_008.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_008_mask.png,0.10385379943489083,0.01748248623823389,0.09476429551063692,0.017517369153841483,0.9533241220493893,0.008779847589828837,0.20934720316234398,0.0038619328285470537,0.9984841099141247,0.0002553838876582968,0.04384116599706794,0.001621124130655911,4.9863930680414255,0.07551541783322835,34.25605509628626,0.011624648082052108,0.1436187674404724,0.028969556830476587,0.1296806725305786,0.025472642276164567,0.93621304562221,0.012479553086756549,0.2021659096914754,0.005346568944240793,0.9979036443975908,0.000423687728622193,0.04089964084085731,0.0021401635573426465,5.12355988165016,0.09405419685413428,34.25647755451945,0.022552950236833035,0.23319758797188547,0.028156893752242503,0.209354779250179,0.02605302726123284,0.8971908020327051,0.012835766599219143,0.1866976317620742,0.005270488060886786,0.9965951526836319,0.00041391562119252623,0.03488378374996701,0.001960732456920781,5.3913811653452175,0.08167905136361148,34.24824814366396,0.033816176383148364,0.0021679528056312864,0.012068142260832063,0.0016712105109129276,0.11372703048226361,0.13046994131509634,0.3009565177209926,0.06508479275449379,0.09726137116276204,0.25943425288418587,0.017158788102829507,2.5620777846280243,0.20198056177648088,0.3009565177209926,3.442753156037509,0.00420498128552285,0.0027763658487747023,0.003939281918580472,0.008148113919566255,0.009984905195385302,0.024490550344253962,0.04561557537390447,0.13230673259091538,0.1447175885279485,0.15915007008302143,0.09976818692913143,0.08532800394313264,0.029646658349121266,0.026947306809605224,0.02707052970441908,0.018421822774671533,0.11099302250358116,0.06649030389846433,3.541905887232261,0.10331679237311073,0.15915007008302143,13.484388214281001
Apple,Ripe,Apple_Ripe_009.jpg,Apple/Ripe/Apple_Ripe_009.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_009.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_009_mask.png,0.5485233640003758,0.17046355984281156,0.3059446841637186,0.06560025362382012,0.8656091960623755,0.02544683916072579,0.16778567951503023,0.007758821231118161,0.993833223514071,0.001925894822638241,0.028212233557216894,0.002615640964999021,5.700283606960431,0.161792591421183,44.50136298576768,0.09067420072357155,0.8474112038131636,0.269565017808781,0.4169262399851714,0.08597200941739248,0.822620349699072,0.03200854448142484,0.15523957093314247,0.008660984493433582,0.9904634394974103,0.0030427047242767356,0.024174337035901675,0.002654141129139044,5.950057004941989,0.17318483685184,44.44028808017007,0.05998877827919963,1.7555549832256427,0.41885628035913386,0.6681016808424027,0.09512754057355208,0.735216949155058,0.03035542666086726,0.13322948388615538,0.0065721023675777614,0.9802105521031192,0.004753734039947087,0.017793287906101254,0.0017464337374672658,6.403219931360565,0.1463870811983094,44.37422707316409,0.07935494727266101,0.004389632107023411,0.018406944717686405,0.01039002557544757,0.11893812709030101,0.31763968129057646,0.27841579775722997,0.08251770607908715,0.054421601416486325,0.08302183749754083,0.031858646468620896,2.5954380600300757,0.21070112013582595,0.31763968129057646,2.8352057546479377,0.00859482589022231,0.005840546921109581,0.00784477670666929,0.012295888254967538,0.01834546527641157,0.034957210308872715,0.062266378123155615,0.1453373991737163,0.20111154829824907,0.16664617351957506,0.08695652173913043,0.05836858154633091,0.030137222112925438,0.02218178241196144,0.014779657682470982,0.009074365532166043,0.032707062758213654,0.08255459374385206,3.4897858889240863,0.11565054541541359,0.20111154829824907,12.730235657435383
Apple,Ripe,Apple_Ripe_010.jpg,Apple/Ripe/Apple_Ripe_010.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_010.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_010_mask.png,0.22368722369096802,0.04407783907172126,0.19965345576328608,0.034426888791115315,0.9025437117629322,0.016347384433395264,0.21072563381790568,0.006080341679443423,0.9944989963853704,0.0010943163110616768,0.04444226330289685,0.002546567461004979,5.041138787176392,0.1054541861062471,20.33898514677727,0.038354890369943974,0.3320580599955555,0.06734204689029202,0.2776493452980025,0.04952516172629145,0.8664695584004518,0.023154179141769433,0.1972975357531367,0.008213974307173957,0.9918199902672578,0.0016619863153439001,0.03899378698817915,0.003258149959906863,5.264905105062111,0.13216501583952595,20.298728182933402,0.018474180126142433,0.6504832254594213,0.05094106347858427,0.4541116553598734,0.03677541371621745,0.7912161992453672,0.016707723017563247,0.17239267953588563,0.004077511380145677,0.983936868992689,0.0012982954318118169,0.02973586205661778,0.0014250205848747983,5.683489895626302,0.07115068122087356,20.25225817226211,0.05923740648443814,0.002025632773602408,0.010951668780644795,0.0036726425988679173,0.1170796811994775,0.2896938833462696,0.30739450618101966,0.07490108475474698,0.06398727826893588,0.11326505499498325,0.01702856710145202,2.512172503604552,0.21508259982740902,0.30739450618101966,2.6391435985999045,0.0039613425969748026,0.0026692917857751358,0.0037767639096605646,0.007080249133900006,0.01066770156939212,0.024662552297294738,0.05673191602143006,0.17038979232531284,0.23193968536432993,0.17817522670049032,0.08471688469038108,0.061459970088787085,0.024307593283228898,0.01937129659428658,0.015291634325956496,0.009333055676504554,0.03982166859133332,0.055643375044961474,3.301106751372374,0.1355261484329637,0.23193968536432993,10.06954805114442
Apple,Ripe,Apple_Ripe_011.jpg,Apple/Ripe/Apple_Ripe_011.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_011.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_011_mask.png,0.09853613728783348,0.01733841082875606,0.09015932636459087,0.0157058332757681,0.9556436956865485,0.007729779556339276,0.24579193377335862,0.003704236251974599,0.9980603869562839,0.0003416589047804441,0.060427396074257546,0.0018224397823778365,4.568934780494937,0.06699996250761993,25.402018906700945,0.011272691618766897,0.1387366175104624,0.02755980105122493,0.1237414929787628,0.022841639336128178,0.9393926770159712,0.011035653576914531,0.2381415025989282,0.004994451063932858,0.9972689010954134,0.0005434961033552657,0.05673631980150534,0.002367321370174339,4.703234706684505,0.08656855587230054,25.400700498876873,0.021399914345509065,0.23317972249347235,0.024177941726893595,0.1999678335797996,0.020407600190427665,0.9028233302327731,0.009922834391161057,0.22155634302200328,0.003941583825784779,0.995406505012798,0.000479740257063587,0.04910274921633927,0.001741655236611747,4.963683527426924,0.062432165656660224,25.383371479227204,0.0342153560834936,0.001866171120805052,0.011716719948345644,0.001590576229546922,0.12086804516606561,0.11585615521504275,0.2912801776405928,0.06300886628135877,0.10647411770264098,0.2706617427046095,0.016677427990991985,2.5581143230658134,0.20186193952246448,0.2912801776405928,3.4976362113711224,0.003618167215231736,0.002610277327202003,0.0036575379139828974,0.007854454400856706,0.009488338399029905,0.02252003968566434,0.0446542465235673,0.13175798044063686,0.1434747003889825,0.15414022268067212,0.10060788358871793,0.08677302004755981,0.030571347580276853,0.02896502307122947,0.02942566024661806,0.01948849588182491,0.11199782673742893,0.06839477787051765,3.5465282617680183,0.10228263340372239,0.15414022268067212,13.46200596925937
Apple,Ripe,Apple_Ripe_012.jpg,Apple/Ripe/Apple_Ripe_012.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_012.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_012_mask.png,0.40391573699162,0.09430746021190865,0.28177753175355036,0.048504012521778425,0.8690532359672077,0.020743300633176715,0.22582724901197285,0.008614033214791348,0.9896193779111062,0.0024425478622010243,0.051072147964541126,0.0039142243000572716,4.989087101650124,0.1285436137572104,19.463982690108363,0.03813158065042078,0.6086661741013065,0.11462550291384783,0.38362792850497995,0.05991389216498883,0.8261048739520462,0.026086191952731354,0.20875986139804564,0.009856136214725784,0.9843380248380295,0.002945792893765749,0.04367782315201446,0.004070722420712958,5.231262972165183,0.1304493332774466,19.430449725239075,0.013959019229498396,1.2207977649043844,0.06988043988013888,0.6118925285000164,0.03268147580011931,0.7393079826560053,0.016064388412716277,0.17931786638931266,0.004683638022278221,0.9684793298936766,0.0018048190261433297,0.03217683367153912,0.0016617313421568203,5.667684014836271,0.05571972992523637,19.3650252588573,0.03762878204042528,0.005938083800373632,0.021183613557512675,0.014444889244729116,0.12753536162263143,0.30732919669068587,0.2619762476647985,0.08406725380304243,0.05309247397918335,0.08752001601281025,0.03691286362423272,2.66676125099575,0.19894914575019143,0.30732919669068587,3.0952605959867974,0.0134274085935415,0.00795636509207366,0.00859020549773152,0.01516212970376301,0.021267013610888712,0.04278422738190552,0.07721176941553243,0.14016212970376302,0.16524886575927408,0.14226381104883906,0.08144849212703496,0.059831198291966904,0.03427742193755004,0.026371096877502002,0.01716373098478783,0.009924606351748065,0.0407659460902055,0.09614358153189217,3.6369528636146153,0.09936586401048604,0.16524886575927408,15.087142838325459
Apple,Ripe,Apple_Ripe_013.jpg,Apple/Ripe/Apple_Ripe_013.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_013.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_013_mask.png,0.2859893146046336,0.08291379718085569,0.1453935423254594,0.02926264537311743,0.9367289363942595,0.010941290512298113,0.24943143051266078,0.004171343572927346,0.9932227771504695,0.0019626663464348926,0.06223343863479573,0.002092635671283599,4.591377905173262,0.09638791484354269,21.096690924917244,0.011636226867226755,0.4442561072996718,0.1595813471625777,0.19713790051388386,0.042600084468625864,0.9172212044360083,0.014454006974078889,0.2427186429920156,0.005343759290269875,0.9894803918810686,0.003773051905634668,0.058940895419237874,0.0025667548148441133,4.74412909424715,0.1135980290851939,21.112393799582023,0.009899883656581326,0.8779322975054951,0.2743910290962027,0.31388077735501174,0.04858543115718521,0.8763128704331102,0.013191255319150776,0.22933455359526458,0.005315425847168893,0.9792478370377954,0.00647749294792512,0.05262259122467604,0.002432363195252268,5.03046836488784,0.09702508167269834,21.149696756680996,0.013304263526484133,0.0045499424057923316,0.013616916241566562,0.004048050024683232,0.09770445943722231,0.13298502550600624,0.253801217706105,0.04729307223959191,0.0817344084252098,0.3422576929405957,0.02200921507322692,2.5230616238359183,0.21841062773231978,0.3422576929405957,3.87442137947246,0.005998025341451374,0.004599308869507981,0.004599308869507981,0.00892710218857989,0.009988481158466348,0.021721244034885633,0.03943557676485108,0.10526575612966925,0.12465854862596676,0.13625966759914432,0.08877735724864243,0.07678130656573967,0.030459108112555536,0.028830014809939113,0.03409577093960836,0.02657561296692447,0.18048379134441336,0.07254401843014645,3.5760533975748405,0.10271358739953171,0.18048379134441336,15.807606472787967
Apple,Ripe,Apple_Ripe_014.jpg,Apple/Ripe/Apple_Ripe_014.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_014.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_014_mask.png,1.0464751015273317,0.2569921052605257,0.36870305454466457,0.06206666997109324,0.8536635091941792,0.020461484118789154,0.20861053326168422,0.004567760482755457,0.9927065060230058,0.0017904125330651347,0.04353921902355208,0.001914043752395207,5.653614159955041,0.12806280334984999,71.73743173582102,0.026647146429315427,1.5714754431315017,0.35159344276924187,0.4940551850028766,0.0829930563860212,0.813812993454449,0.025030534246824044,0.1999065370902084,0.005051344105769769,0.9890570040501044,0.002440709323382255,0.03998813964867375,0.002007139144595515,5.889909081276602,0.14283272166746336,71.79307503606536,0.052352833945256624,3.0343098076241715,0.42214569895737036,0.7787670183310439,0.06992497359508576,0.7367019991489322,0.01596169301036796,0.18469937103016343,0.0024637747951441525,0.9789079498321824,0.002930628195742501,0.03411992784517916,0.0009061819608882989,6.313420386088842,0.08664105634258071,71.92888157982202,0.06535912908260681,0.010426756034248964,0.023875479446747512,0.01887761032118089,0.12664174189299135,0.2303136259734222,0.2287881135949789,0.06783445042811205,0.06338867149664872,0.1887615745224904,0.04109197628917903,2.8165270723009126,0.16840073682326775,0.2303136259734222,4.170812403793801,0.01385552671341676,0.008707527798225563,0.010843245128046183,0.015720041842625238,0.020809926000542406,0.03633625198558754,0.05861357560729921,0.11962922784859169,0.1429768315834334,0.1305160590445934,0.07312289334004882,0.06154352795319825,0.03070880632288559,0.025827166711867033,0.02301828677695556,0.01636898996551858,0.10575432954941691,0.10564778582774786,3.71283978782826,0.09149724292597924,0.1429768315834334,18.10748033511514
Apple,Ripe,Apple_Ripe_015.jpg,Apple/Ripe/Apple_Ripe_015.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_015.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_015_mask.png,0.165775627420786,0.043420378111552464,0.1350598374492986,0.02902785827809975,0.9353706389111102,0.01317698371094275,0.2894188273881248,0.004380612670156151,0.9987188368257649,0.0003352640605107957,0.08378244741408311,0.0025554952575862033,4.62296646518945,0.10239904522585792,64.69304330859694,0.03181567890620591,0.25453593982752165,0.08693461857356752,0.18535349598382472,0.04345468006181489,0.9136604573785705,0.01781406952779845,0.2837544400202159,0.00592268423213041,0.9980339275025905,0.0006718555848018809,0.08055166041969981,0.003323972565065883,4.771178462709091,0.12049522594802668,64.73512617645656,0.02495455894394617,0.5072217242530046,0.12783105623261667,0.30061889729781244,0.04947745475195508,0.8676268121662647,0.01819382493053403,0.27177890616505407,0.00718843356398608,0.9960863314279279,0.000988279573060448,0.07391544741337712,0.003907078715215013,5.054348525450185,0.11697648187628255,64.8103561521818,0.042506680599928376,0.0025755371664321655,0.009801349772255741,0.002563613383254239,0.0937865165859824,0.15493763861397944,0.2512341115589154,0.03769704051701524,0.07724822931819808,0.35628264135644955,0.013873321727517707,2.4271137180957774,0.23054757871026105,0.35628264135644955,3.7137198589371607,0.004358142751532206,0.0028617079627024063,0.003440011446831851,0.007136384231989126,0.007690840149762717,0.01842224500989674,0.03494860849450314,0.11230415186130255,0.1449574320940548,0.13959769155557675,0.08747883528485918,0.07300336250685617,0.0272935396942742,0.026619845944721342,0.03335678344024992,0.025022058998879163,0.1949896263086352,0.05651873226337252,3.4765053696734762,0.11221196391064801,0.1949896263086352,14.928233652867045
Apple,Ripe,Apple_Ripe_016.jpg,Apple/Ripe/Apple_Ripe_016.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_016.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_016_mask.png,0.19183275926717558,0.0390563922948031,0.1681878380928062,0.027754817792039147,0.918208520921116,0.01286286271667403,0.20876066136847604,0.005021468633707822,0.996449872576511,0.0007236348255252998,0.04360622888224283,0.0020995288384114677,4.996384305665323,0.09665738878512493,27.018917196347644,0.012857781723292267,0.27657876346435906,0.06176252448401053,0.22824970641551992,0.03631702780632216,0.8903848197978467,0.016303559903185723,0.19800436523999315,0.006173674465668628,0.9948821819478458,0.0011386434959791934,0.039243842910500655,0.00243947699519044,5.185703459543699,0.10711878841817972,27.017100454866522,0.021535041725483126,0.48617401482709566,0.0547512745349042,0.3583791770232529,0.02003796255458012,0.8322956016081151,0.007821079838362487,0.1774852609364116,0.0023869054457881975,0.9910092105856846,0.001001426295099635,0.03150671516727324,0.0008432955298229767,5.533671766090769,0.05028446121717883,27.033703045850412,0.034928107074036124,0.004257654316315331,0.018610680089316125,0.005468720432956137,0.11495666654051395,0.23380199068992924,0.29222646936381186,0.08836998069863376,0.07466979525413465,0.1360935548575105,0.03154448775687848,2.686928650940723,0.18657044955992685,0.29222646936381186,3.2251224817147506,0.010776596147295916,0.0066040949173068915,0.008136850471180412,0.015214018090300117,0.018440373916663512,0.034969534118003257,0.05732695000567687,0.1212674563826969,0.1644779169662794,0.14501570601370017,0.09163418234114219,0.07321273133255118,0.035764296257048786,0.028261363206297543,0.021288271581576656,0.013018960753888658,0.05447905234076373,0.10011164515762783,3.6501053413106055,0.09754276424325745,0.1644779169662794,15.151298239685143
Apple,Ripe,Apple_Ripe_017.jpg,Apple/Ripe/Apple_Ripe_017.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_017.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_017_mask.png,0.241216407603715,0.04950324918911439,0.2012500859979281,0.031346604964822715,0.90317113976202,0.01411095146077969,0.23054044208594615,0.005842513937158461,0.9943415697389582,0.0011751289857249406,0.05318303040628937,0.0026949038979189274,4.895600773829019,0.09712429300862632,21.325965488583584,0.05657659107685328,0.36027848715839295,0.07562118115732162,0.276486833554452,0.045135876831814706,0.8695547867803777,0.019851753470064546,0.21723086383742568,0.007719519821983888,0.9915312076574265,0.0017778284669604663,0.04724883918983618,0.0033504661564232666,5.111204173644127,0.12315419851131648,21.27097121548611,0.0069518769492822145,0.6992162525390029,0.07023638391833215,0.4439750277818541,0.020056760174945676,0.7999530744141152,0.006728676998226462,0.19238935535882765,0.0025635606215397263,0.9835082151256704,0.0016628409336227655,0.03702023589844558,0.0009830256191883588,5.509402251391902,0.04281780928596392,21.199759000647084,0.008964512693965351,0.003535201365873255,0.01630511198152054,0.006774128753640655,0.12518830973184694,0.2614843828462388,0.27920558401124834,0.07749824244250277,0.0694436075123029,0.13466405543838506,0.025901375916440695,2.6488667952459704,0.19195987796233252,0.27920558401124834,3.1422778672152867,0.008205282715677413,0.0049261825851159985,0.006010846640554384,0.011840915938535703,0.016325198352917545,0.03683338354926183,0.0683187707140705,0.1468866124334639,0.17400321381942352,0.14694687154765493,0.08313246961936326,0.06779150346489907,0.03133473937933112,0.026062066887616753,0.020252083961032438,0.012187405845134076,0.05326905694486291,0.08567339560108467,3.579313930612336,0.10390877015013104,0.17400321381942352,13.894207572122244
Apple,Ripe,Apple_Ripe_018.jpg,Apple/Ripe/Apple_Ripe_018.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_018.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_018_mask.png,0.4721116352907664,0.1742173410307883,0.22665975928897636,0.055856673506753544,0.9041077825410604,0.01992244034657194,0.2825300201687156,0.0056033358779171445,0.9927688057437447,0.00266963877738206,0.0798546096694956,0.003183169451053026,4.747452817788258,0.14652400345418426,32.64749472980796,0.00942330092211636,0.7550915084409704,0.35672939513652374,0.3123726068995365,0.07754247831079261,0.8730535198977395,0.02422381909909164,0.27437309641285046,0.006193127597918091,0.9884303312916627,0.005470164717972003,0.07531895086461945,0.0033614172398560445,4.949249940575416,0.1495307047121541,32.63705451311891,0.010139471238030667,1.6745646215467789,0.6175213607012613,0.5212078730429999,0.10002247048673274,0.8071424127510248,0.025503380222162524,0.2578418485671634,0.006679787603021506,0.9743203612871497,0.009480625310394565,0.06652703843495351,0.0034464880401410265,5.33367016343026,0.1478633798264321,32.610971579829226,0.016586107150621535,0.004087140175219024,0.01696456508135169,0.006600046933667084,0.10340073529411764,0.22630827596996245,0.2638454317897372,0.06382978723404255,0.06621558197747184,0.2175375469336671,0.031210888610763453,2.6583716551023935,0.18862507043966095,0.2638454317897372,3.6717596877142804,0.007450719649561953,0.006697825406758448,0.006404489987484356,0.010335184605757197,0.012515644555694618,0.02535395807259074,0.04490965269086358,0.11784261576971214,0.16323138297872342,0.1489459480600751,0.07561209324155194,0.06342889549436796,0.03207133917396746,0.028072199624530662,0.025608182102628285,0.01626056007509387,0.11667905193992491,0.0985802565707134,3.5910960475426674,0.10159009656670533,0.16323138297872342,16.060421608473355
