fruit,category,image,relative_path,processed_path,mask_path,colour_space,feature_version,L_mean,a_mean,b_mean,L_std,a_std,b_std,L_hist_1,L_hist_2,L_hist_3,L_hist_4,L_hist_5,L_hist_6,L_hist_7,L_hist_8,L_hist_9,L_hist_10,L_hist_11,L_hist_12,L_hist_13,L_hist_14,L_hist_15,L_hist_16,a_hist_1,a_hist_2,a_hist_3,a_hist_4,a_hist_5,a_hist_6,a_hist_7,a_hist_8,a_hist_9,a_hist_10,a_hist_11,a_hist_12,a_hist_13,a_hist_14,a_hist_15,a_hist_16,b_hist_1,b_hist_2,b_hist_3,b_hist_4,b_hist_5,b_hist_6,b_hist_7,b_hist_8,b_hist_9,b_hist_10,b_hist_11,b_hist_12,b_hist_13,b_hist_14,b_hist_15,b_hist_16,glcm_contrast_mean,glcm_contrast_dir_std,glcm_dissimilarity_mean,glcm_dissimilarity_dir_std,glcm_homogeneity_mean,glcm_homogeneity_dir_std,glcm_energy_mean,glcm_energy_dir_std,glcm_correlation_mean,glcm_correlation_dir_std,glcm_asm_mean,glcm_asm_dir_std,glcm_entropy_mean,glcm_entropy_dir_std,glcm_variance_mean,glcm_variance_dir_std,lbp_bin_0,lbp_bin_1,lbp_bin_2,lbp_bin_3,lbp_bin_4,lbp_bin_5,lbp_bin_6,lbp_bin_7,lbp_bin_8,lbp_bin_9,lbp_entropy,lbp_energy,lbp_dominant,lbp_bin_variance
Guava,Class_B,Guava_Class_B_084.jpg,Guava/Class_B/Guava_Class_B_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Guava\Class_B\Guava_Class_B_084_mask.png,Lab,Enhanced,170.22399288141077,130.33244620611552,137.89052742274714,24.331250870969544,3.0493811825886667,16.27712886298259,0.0,0.0004206439087526,0.0008170198996926,0.0015207895162595,0.0036644555897104,0.0133230868791457,0.0202960685973143,0.0325918136223911,0.075214366607345,0.0741142209998381,0.1543196893706518,0.5992638731596824,0.0244539718492153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010758776896942,0.9943617537615264,0.0045623685487785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016744863290729,0.8407620126193166,0.0110338132988189,0.0610580812166315,0.0854716065361591,0.0,0.0,0.0,0.0,0.1673945431112835,0.0414203410635426,0.1031741674755755,0.0179658396462173,0.9530497283575474,0.0074160640118728,0.4225766357354618,0.0034418333928063,0.991872321370862,0.0020073787163341,0.1785828592866049,0.0029122930243368,3.418879513331312,0.0629025307898623,10.296458141798109,0.005696352262373,0.0039718492153373,0.0134201585503963,0.0030254004206439,0.0909157094321307,0.0753114382785957,0.1906325837243164,0.0235479695842096,0.0833279404627083,0.4948471121177803,0.0209998382138812,2.2371586104545185,0.303296000333571,0.4948471121177803,3.9131826629539694
Guava,Defect,Guava_Defect_084.jpg,Guava/Defect/Guava_Defect_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Guava\Defect\Guava_Defect_084_mask.png,Lab,Enhanced,144.9215898546242,134.09082121868235,153.1872293535416,39.97757451339589,7.513683931143238,23.50971604354409,0.0,0.0002029848437983,0.0109901793999381,0.0204628054438601,0.0300514228270955,0.0947745901639343,0.0600641818744199,0.1012217754407669,0.1205633312712649,0.1355358799876274,0.1551964120012371,0.1448248530776367,0.1253866377977109,0.0007249458707083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1273778224559231,0.7691482369316417,0.0984476492421898,0.0050262913702443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53257423445716,0.0688215279925764,0.1270975100525826,0.2155312403340548,0.055975487163625,0.0,0.0,0.0,0.4647223844414838,0.1403358282780788,0.2666918055178727,0.0514897985471563,0.8830739606873605,0.0187416245061325,0.1988357942096404,0.0058952758129047,0.9909192309686514,0.0027398209370794,0.0395704273358887,0.0023596554885003,5.29067803831769,0.1364723505824694,25.585122561565747,0.0150388995337772,0.0037117228580266,0.0158134859263841,0.007036807918342,0.1185431487782245,0.2393771265078874,0.2684136251159913,0.0660570677389421,0.0769989174141664,0.1775924064336529,0.0264556913083823,2.6678603659110296,0.1862444567614567,0.2684136251159913,3.4403744107510805
Mango,Ripe,Mango_Ripe_064.jpg,Mango/Ripe/Mango_Ripe_064.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_064.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Mango\Ripe\Mango_Ripe_064_mask.png,Lab,Enhanced,135.3828665112788,125.46207482321336,174.7485629913483,13.483670298619804,4.98813268645802,9.789887252471509,0.0,0.0,0.0,0.0,4.4443566546833625e-05,0.001333306996405,0.0282562319756646,0.264152806858136,0.4079524355074466,0.2819499861731125,0.012123217319164,0.0026962430371745,0.0013135543001619,0.0001777742661873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6213753802394024,0.3786246197605971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062862955793465,0.0796873148184726,0.3683927231067039,0.5456336664954764,0.0,0.0,0.0,0.0,0.1848819657802229,0.0382887055419637,0.1391078632417725,0.0225225372015546,0.9345725807053265,0.0099828115225212,0.3664149381994219,0.007026961073133,0.9651896759199936,0.0075441705375085,0.1343092851176095,0.0051633129069589,3.389891332129457,0.0753027296908602,2.661348338540807,0.0278835809422272,0.0053282898115592,0.0241822383755382,0.0050912574566428,0.1187976533796863,0.156510488681705,0.2709872397582269,0.0865217477185635,0.0934450677517481,0.1997145735392881,0.0394214435270414,2.776303804912484,0.1703395464644851,0.2709872397582269,3.838624055006564
Mango,Overripe,Mango_Overripe_084.jpg,Mango/Overripe/Mango_Overripe_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Mango\Overripe\Mango_Overripe_084_mask.png,Lab,Enhanced,115.88778527402964,138.48284191237715,148.46176911544228,39.06565207834584,4.506159050099917,10.06638262431391,0.0,0.0,0.024331584207896,0.090767116441779,0.1090912876894884,0.128310844577711,0.1114963351657503,0.106498833916375,0.1054472763618189,0.1473638180909543,0.1484778444111276,0.028215059137098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005622188905547,0.8612672830251532,0.138170498084291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006455105780443,0.3507308845577208,0.4513472430451436,0.1972763618190902,0.0,0.0,0.0,0.0,0.0,0.242769630984024,0.0556614540366126,0.2214454344651593,0.044625446809891,0.8914019388949401,0.0212161867217959,0.2022191452249835,0.0082570840775877,0.9943913028570228,0.0012833579919932,0.0409607621329873,0.0033796996532114,5.019857946752162,0.1383852507240369,21.639529083662342,0.0125954961717054,0.0032171414292853,0.0147946859903381,0.0056430118274196,0.1097263868065967,0.2828377477927702,0.2999958354156255,0.0755767949358654,0.0612193903048475,0.1212518740629685,0.0257371314342828,2.57820820201819,0.2071197317001724,0.2999958354156255,2.9082561829856077
Mango,Rotten,Mango_Rotten_084.jpg,Mango/Rotten/Mango_Rotten_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Mango\Rotten\Mango_Rotten_084_mask.png,Lab,Enhanced,164.46886896264573,132.6757450035689,138.76969575303357,46.03979015318168,5.207879648584634,10.974626733432917,0.0,0.0,0.0,0.016201225315251,0.0369379014989293,0.0637193671187246,0.0338523078753271,0.0356144420651915,0.0579942897930049,0.1728675945753032,0.1947790268855578,0.1262044967880085,0.0808276826076611,0.0842404235070187,0.0400606709493218,0.0567005710206994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077310849393289,0.7863951344277892,0.0058737806328812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120077920532952,0.660896978348798,0.3191470378301211,0.0079481917677849,0.0,0.0,0.0,0.0,0.0,0.2534686144125764,0.0593722287004067,0.2157329778405412,0.0394262094270427,0.8958716881622607,0.017758694237969,0.1973502911399466,0.0059622264852088,0.9963028332968458,0.0008692441370484,0.0389826855576826,0.002357996107141,5.340922037734286,0.124055757859131,34.28691673138134,0.0435887432055548,0.0033904354032833,0.0163350582916964,0.0062083630739947,0.1118174518201284,0.2638888888888889,0.29064804901261,0.0720021413276231,0.0672585058291696,0.1434912562455389,0.0249598501070663,2.6190732234893206,0.1978543992574967,0.29064804901261,3.1229509563030784
Melon,Ripe,Melon_Ripe_084.jpg,Melon/Ripe/Melon_Ripe_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Melon\Ripe\Melon_Ripe_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Melon\Ripe\Melon_Ripe_084_mask.png,Lab,Enhanced,163.2191174397293,133.7507754123784,174.10601297053432,24.58100729411515,8.031393563088896,9.96276115508036,0.0,0.0,0.0,0.0002467221204003,0.0032496827858451,0.0110531509939376,0.0212322007613139,0.0542013252502466,0.126913858733963,0.163837586352742,0.1927393204567882,0.3674820245312277,0.0566051036232905,0.0023262371352037,0.0001127872550401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2482024531227969,0.5947624418440712,0.1570351050331311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023826307627238,0.0540039475539263,0.4797899337374873,0.4543775553362467,0.0094459326096151,0.0,0.0,0.0,0.607957378450189,0.1400237893494164,0.3778264570862392,0.0585605953804432,0.831748162298243,0.0221738640985447,0.2562377304455127,0.0077808155654865,0.9692539496082244,0.0071121588940678,0.0657183155947313,0.0039819411089689,4.897521735573475,0.1312853959396627,9.889137024758014,0.0109726464895893,0.0196249823769914,0.0356196249823769,0.0279430424362047,0.1305301000986888,0.2146623431552234,0.2167841533906668,0.0813266600874101,0.0724235161426758,0.1355138869307768,0.0655716903989849,2.982215919807229,0.147070960464056,0.2167841533906668,4.679605478504163
Melon,Overripe,Melon_Overripe_014.jpg,Melon/Overripe/Melon_Overripe_014.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Melon\Overripe\Melon_Overripe_014.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Melon\Overripe\Melon_Overripe_014_mask.png,Lab,Enhanced,118.34468289998624,129.77027789241987,160.2498280368689,43.86125822919398,5.0877247082761015,14.849479630589736,0.0013069197963956,0.015249690466364,0.0239303893245288,0.0326386022836703,0.0734488925574356,0.1378525244187645,0.1871302792681248,0.2218255605998072,0.1174645755949923,0.026468565139634,0.0326798734351354,0.0455220800660338,0.0306231943871233,0.0259251616453432,0.0193011418351905,0.0086325491814554,0.0,0.0,0.0,0.0,0.0,0.0,1.3757050488375285e-05,0.2942220387948822,0.7051657724583845,0.0005984316962443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2019672582198375,0.2533635988444076,0.3615215297840141,0.1831476131517401,0.0,0.0,0.0,0.0,0.3004389335297496,0.0786116845765311,0.2189779975649824,0.0435323064100972,0.8972804221545918,0.0189403134947779,0.2208557783333432,0.0077316854478206,0.9950484971152842,0.0012926727146632,0.0488370537830909,0.0034462083471451,5.190139727340892,0.1362832992501395,30.33195176241884,0.024088078474668,0.0038450956115008,0.0194318338148301,0.0069541890218737,0.115435410647957,0.2571811803549319,0.2920965744944284,0.0809602421240886,0.0686751960379694,0.1242949511624707,0.0311253267299491,2.661888579153021,0.19291750826639,0.2920965744944284,3.1488055700194786
Melon,Rotten,Melon_Rotten_010.jpg,Melon/Rotten/Melon_Rotten_010.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Melon\Rotten\Melon_Rotten_010.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Melon\Rotten\Melon_Rotten_010_mask.png,Lab,Enhanced,115.42675163521844,142.9784595300261,154.59268929503915,54.66277983617556,8.74048625824968,10.25424171162598,0.0,0.0116820543188608,0.069076202524831,0.1029245511560926,0.0994253182956043,0.1213291701434684,0.1065920163656428,0.1208513902721325,0.1168340017765335,0.0850986514494898,0.0514118058733277,0.0115003633818739,0.0145823800166886,0.0188083766251244,0.0140440364996904,0.0558396813006379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0911482867217571,0.4059042825226774,0.5020120588947805,0.0009353718607843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.748082151220689e-05,0.1708769615891899,0.4859088584425719,0.329055745471185,0.0140709536755403,0.0,0.0,0.0,0.0,0.3940186161785072,0.1122472055139348,0.2956231091564417,0.0620038307589004,0.8616433311304137,0.0262476744278047,0.1693383980404635,0.0088166694440904,0.995809213843272,0.0011937768201828,0.0287532267109968,0.0030565177398696,5.688013255379865,0.1781211079187376,47.00725644227882,0.036207844345364,0.0067427525504024,0.0218096417323894,0.0124155473607709,0.1157505854485747,0.3054493822508142,0.2551075341175204,0.0743115932276385,0.0576431320825818,0.1135299184409571,0.0372399127883502,2.6822123540284752,0.1955734451633466,0.3054493822508142,3.319950651552046
Orange,Ripe,Orange_Ripe_084.jpg,Orange/Ripe/Orange_Ripe_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Orange\Ripe\Orange_Ripe_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Orange\Ripe\Orange_Ripe_084_mask.png,Lab,Enhanced,205.4082479882956,143.62109089246525,164.87782095830286,19.775640195407185,9.324528467626235,13.646196928319837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010652889539136,0.0426709948792977,0.2288633869787855,0.2860460863204095,0.2595053035844915,0.1194038039502559,0.0624451353328456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0187545720555961,0.4383549743964884,0.5428493050475491,4.114850036576443e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025969275786393,0.1117044623262618,0.0634601316752011,0.7318946598390633,0.0903438185808339,0.0,0.0,0.0,0.0,0.1101555487542156,0.0197462887227239,0.1059358613937567,0.0174902582514345,0.9473863562487176,0.008553257304351,0.2962032490975961,0.0047142135493799,0.992381352702867,0.0013791951215623,0.0877585885853617,0.0027922160380951,3.9655043938986463,0.0696875782308995,7.231681531240739,0.0136109779390193,0.0027432333577176,0.0149917702999268,0.0019614118507681,0.1186494147768836,0.1422595098756401,0.2928218727139722,0.0777615215801024,0.1002834674469641,0.2261750182882224,0.0223527798098024,2.64264959597297,0.1880546403036433,0.2928218727139722,3.4703420879014315
Orange,Overripe,Orange_Overripe_084.jpg,Orange/Overripe/Orange_Overripe_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Orange\Overripe\Orange_Overripe_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Orange\Overripe\Orange_Overripe_084_mask.png,Lab,Enhanced,88.14977206371971,134.27189724939814,157.6171822978026,65.06576095226069,5.322616744628643,22.04642204533931,0.1251216513855451,0.1550735030476871,0.1105234851201145,0.0688162679915995,0.0510551657019924,0.0541028530451261,0.0542949341801976,0.0600829790503507,0.0768580648465911,0.0788429032423294,0.047175126773549,0.0354837883521999,0.034933155764995,0.0356246478512523,0.0102955488398299,0.0017159248066383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0848870562925778,0.9001306151718474,0.0149823285355734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382497566972288,0.30333452850484,0.2028248732264506,0.2436613225426417,0.1205373149618397,0.0802899144598677,0.01110228960713,0.0,0.0,0.2311832972549389,0.0571756850963857,0.1818684676410317,0.0342839436910731,0.9134607972283072,0.0151495005964444,0.202898985068489,0.0043083283264135,0.9978828012360008,0.0005230804611293,0.0411865598347911,0.0017560140679979,5.3823677231528855,0.1110120995008194,54.59101360234729,0.0325261023934216,0.004008093018491,0.0171208318393689,0.0076576345848486,0.1163243353992726,0.2155662551861906,0.2734338984787174,0.0772678379347436,0.0731957178712288,0.1868949444245249,0.0285304512626133,2.696151908806559,0.1822057240727907,0.2734338984787174,3.5177559035152504
Orange,Rotten,Orange_Rotten_084.jpg,Orange/Rotten/Orange_Rotten_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Orange\Rotten\Orange_Rotten_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Orange\Rotten\Orange_Rotten_084_mask.png,Lab,Enhanced,128.01522538779193,128.01076621438733,138.01886039490577,35.19050177437074,4.152650396934256,9.507942463641225,0.0,0.0,0.0037217614602491,0.0388052191414789,0.0628274976576326,0.1055193115175069,0.1146371933233854,0.1559929902488113,0.1332980532324668,0.1326387201998819,0.1953707880764824,0.0537790193288683,0.0032012353818926,0.0002082104313426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4991584828399898,0.4958184405038688,0.0050230766561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1439167852309399,0.5213849463858135,0.3346982683832457,0.0,0.0,0.0,0.0,0.0,0.0,0.217241118456489,0.0425457165055132,0.2058208483141288,0.0363586044122518,0.8982309866969802,0.0175643106494541,0.2131209823187843,0.0071718912082067,0.9940506737934608,0.0011663761894152,0.0454719891280259,0.0030779262396211,4.951200724216364,0.1167447718673795,18.258164914566407,0.0114747281872163,0.0058212166429538,0.0221397091994308,0.01137349481209,0.1228007773189436,0.2558125412083145,0.2784988027900197,0.0900596869903182,0.0650657597945657,0.110811326647465,0.0376166845958982,2.725668719653417,0.1847735453677436,0.2784988027900197,3.296145232554266
Peach,Ripe,Peach_Ripe_084.jpg,Peach/Ripe/Peach_Ripe_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Peach\Ripe\Peach_Ripe_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Peach\Ripe\Peach_Ripe_084_mask.png,Lab,Enhanced,159.72953415600475,133.10881469704998,135.72644913821384,28.578533559828195,4.720735440588961,13.781311223641806,0.0,1.89264895147248e-05,0.0002145002145002,0.0079238902768314,0.0197907992025638,0.034338960809549,0.0322570469629292,0.0383829207358618,0.0649304766951825,0.1040830746713099,0.3215232038761448,0.3742902566431976,0.002245943422414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039493274787392,0.9381229969465258,0.0578961314255431,3.1544149191208e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115199232846291,0.8461213314154485,0.0492593433769904,0.0447232947232947,0.0483761071996365,0.0,0.0,0.0,0.0,0.1291143713044477,0.0282051980483291,0.1224082682923709,0.0255487652432177,0.9394476471962168,0.0125190637809508,0.3683090539218572,0.0060683128736252,0.9950585462449228,0.0010808114049281,0.1356883836219456,0.0044926202874005,3.873355398194968,0.0967058988677781,13.065279297342242,0.0046822522753118,0.003160723748959,0.015746839276251,0.0027569586393115,0.1125684508037449,0.1643323996265172,0.293581396522573,0.0693782017311429,0.0922603275544452,0.2230928407398995,0.0231218613571554,2.638714478686045,0.1897627229881753,0.293581396522573,3.4959260973311665
Peach,Overripe,Peach_Overripe_084.jpg,Peach/Overripe/Peach_Overripe_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Peach\Overripe\Peach_Overripe_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Peach\Overripe\Peach_Overripe_084_mask.png,Lab,Enhanced,168.54467206988755,151.78573267343177,196.0223256547807,39.26587490189877,18.47478008049881,16.870908060945425,0.0013660294630549,0.0016566740296623,0.001685738486323,0.0022088987062164,0.0126264303864742,0.0235380578299646,0.0377464250718307,0.0876334888973775,0.0931681918586304,0.1101003138961319,0.1633920712162229,0.134564282274003,0.1365199050007473,0.1541952467157163,0.0395982461676437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033631728421716,0.1321104117187888,0.2108543289432163,0.2773247413263356,0.2792679078573681,0.097079437312119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114763083157562,0.0415289565029645,0.0700993174004749,0.1766579196492334,0.4213640364717408,0.2788734616598295,0.0,0.0,0.3065681037925222,0.0758858581055175,0.2071712699927987,0.0383150233278243,0.9046738111013932,0.0161447368777462,0.2092674433785031,0.0057953013621354,0.9934032405426386,0.0016315911944005,0.0438264483760529,0.0024434980038702,5.117548772367985,0.1203310625361881,23.235028884476392,0.0064829248154902,0.0044842304562289,0.0179161614987294,0.0073782199265914,0.1229758681968411,0.2258806530368205,0.2880951985517596,0.0807327564730697,0.0743219677467572,0.1490383816910531,0.0291765624221487,2.6949830750444885,0.1846447561679549,0.2880951985517596,3.3270589427992032
Peach,Rotten,Peach_Rotten_084.jpg,Peach/Rotten/Peach_Rotten_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Peach\Rotten\Peach_Rotten_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Peach\Rotten\Peach_Rotten_084_mask.png,Lab,Enhanced,161.78779580566396,132.9742646219849,139.04388877478834,31.97885632131029,2.229333594315098,18.079945667431048,0.0,0.0,0.0,0.0053342004974783,0.0240580999977179,0.0311608589489057,0.031782706921339,0.0621733871887907,0.0757057118733027,0.0926211177289427,0.2829807626480453,0.2537367928618697,0.1367437986353574,0.0037025626982496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008728691723146,0.9987334839460528,0.000393646881632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051322425321193,0.7076344674927543,0.0882624768946395,0.0754832158097715,0.0586077451450217,0.0186896693366194,0.0,0.0,0.0,0.1510290214837937,0.0425574826260606,0.1352332202359035,0.0336381800766332,0.9338912726355476,0.0159774545899655,0.262266857684589,0.0071906230303766,0.9955532614125796,0.0012522366727939,0.0688356096993134,0.0038143264186333,4.511967114653939,0.1310426815529182,16.981024028204228,0.0074292692847265,0.0031092398621665,0.0171721320827913,0.0040391593071814,0.1096677392117934,0.1757833002441751,0.2967926336687889,0.0691563405673079,0.0843887633782889,0.2132482143264644,0.0266424773510417,2.651709650569015,0.1894221987073186,0.2967926336687889,3.512687160455677
Pear,Ripe,Pear_Ripe_047.jpg,Pear/Ripe/Pear_Ripe_047.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Pear\Ripe\Pear_Ripe_047.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Pear\Ripe\Pear_Ripe_047_mask.png,Lab,Enhanced,133.4988834472987,127.54558615166636,149.79734953489805,50.687911454622345,3.20310603439734,25.18989388782377,0.0,1.5400726914310342e-05,0.0014707694203166,0.005313250785437,0.0158858498121111,0.217458264030062,0.3394243208279428,0.0373390624037454,0.0348826464609129,0.0388868354586336,0.0493054272161645,0.0431066346331546,0.0574447113903775,0.0948915788825231,0.062134232735785,0.0024410152159181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3714963346269941,0.6285036653730051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3728438982319962,0.1384217335058213,0.0911338015154314,0.1081978069364873,0.2806397461960202,0.0087630136142425,0.0,0.0,0.0,0.2176664812189126,0.0630948809385894,0.1601581840580533,0.0370375281131095,0.925351925619696,0.0160915778154648,0.3118004257411942,0.0052145732812775,0.9971573846880905,0.0008247762357151,0.0972466972668957,0.0032676194374302,4.5341162552002405,0.1209661313614787,38.29102780775614,0.0179650695470559,0.0024641163062896,0.0125438920717057,0.0032572537423766,0.101182775827019,0.1718721123637035,0.2566839154808107,0.0496827450255652,0.0804379966734429,0.3027166882276843,0.019158504281402,2.5410003129405694,0.2067817284783517,0.3027166882276843,3.7098874547527623
Pear,Overripe,Pear_Overripe_032.jpg,Pear/Overripe/Pear_Overripe_032.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Pear\Overripe\Pear_Overripe_032.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Pear\Overripe\Pear_Overripe_032_mask.png,Lab,Enhanced,176.33608397958182,139.42911922057525,184.41404486109747,45.08660562268346,10.641040751356584,15.518477874596403,6.135270442721112e-06,0.0008896142141945,0.0048407283793069,0.00631319328556,0.0068653676254049,0.040916118582507,0.0326825856483753,0.0566653578089721,0.1140301364484145,0.0947837930695984,0.0755926671247668,0.1112385883969764,0.1272086973593795,0.160922008442132,0.163584715814273,0.0034602925296947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1970526160793166,0.3812702463924607,0.4063144203396484,0.0153627171885736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035339157750073,0.0210133012663198,0.0629417394718758,0.1247975360753901,0.4239471875920288,0.3637663198193774,0.0,0.0,0.0,0.4898102701975289,0.1048640432233589,0.3542517850939752,0.0529342998315118,0.8344111866616288,0.0221176399228334,0.1738681634798466,0.0068926736569596,0.9924254327357532,0.001623140677214,0.030277647221996,0.0024089059525222,5.670795480930195,0.1342543215960902,32.33369138261487,0.0105298626035197,0.015289093943261,0.0340384804162167,0.0238968783743987,0.1358287523314027,0.2553990379895945,0.2444414449788946,0.088832580740159,0.0593219299106704,0.0783780799057622,0.0645737214096397,2.8730800003315804,0.1671163816036649,0.2553990379895945,3.993134334818194
